1 -7.985200579570696
2 -7.833487861012287
3 -7.092655808545945
4 -5.491524442456184
5 -4.743107056230997
6 -4.507864651732061
7 -4.455083855371607
8 -4.446657966090662
9 -4.4457058558005205
10 -4.445629295917612
11 -4.445624878299549
12 -4.445624694021356
13 -4.445624688430663
14 -4.445624688306995
15 -4.445624688304893
16 -4.445624688305112
17 -4.445624688304698
18 -4.4456246883049255
19 -4.445624688304549
20 -4.445624688304813
21 -4.445624688304596
22 -4.445624688305686
23 -4.445624688305558
24 -4.445624688303397
25 -4.4456246883054025
